


2015-06-22 09:18:51 censor.process.php

2015-06-22 09:18:51 CRAWL card
2015-06-22 12:23:20 UPDATE card 
2015-06-22 12:23:20 UPDATE card 

2015-06-22 12:23:20 REPORT comment
2015-06-22 12:23:20 UPDATE Comment 
2015-06-22 12:23:20 UPDATE Comment 
2015-06-22 12:23:20 UPDATE Comment 
2015-06-22 12:23:20 UPDATE Comment 
2015-06-22 12:23:20 UPDATE Comment 
2015-06-22 12:23:20 UPDATE Comment 
2015-06-22 12:23:20 UPDATE Comment 
2015-06-22 12:23:20 UPDATE Comment 
2015-06-22 12:23:20 UPDATE Comment 
2015-06-22 12:23:20 UPDATE Comment 
2015-06-22 12:23:20 UPDATE Comment 
2015-06-22 12:23:20 UPDATE Comment 



2015-06-22 12:28:20 censor.process.php

2015-06-22 12:28:20 CRAWL card
2015-06-22 12:28:21 INSERT card 900739
2015-06-22 12:28:21 INSERT card 900738
2015-06-22 12:28:21 INSERT card 900699
2015-06-22 12:28:21 INSERT card 900736
2015-06-22 12:28:21 INSERT card 900732
2015-06-22 12:28:21 INSERT card 900735
2015-06-22 12:28:22 INSERT card 900734
2015-06-22 12:28:22 INSERT card 900731
2015-06-22 12:28:22 INSERT card 900730
2015-06-22 12:28:22 INSERT card 900729
2015-06-22 12:28:22 INSERT card 900728

2015-06-22 12:28:22 CRAWL comment
2015-06-22 12:28:22 INSERT comment 1851567
2015-06-22 12:28:22 INSERT comment 1851566
2015-06-22 12:28:22 INSERT comment 1851565
2015-06-22 12:28:22 INSERT comment 1851564
2015-06-22 12:28:22 INSERT comment 1851563
2015-06-22 12:28:22 INSERT comment 1851562
2015-06-22 12:28:22 INSERT comment 1851561
2015-06-22 12:28:22 INSERT comment 1851560
2015-06-22 12:28:23 INSERT comment 1851559
2015-06-22 12:28:23 INSERT comment 1851558
2015-06-22 12:28:23 INSERT comment 1851557

2015-06-22 12:28:23 REPORT card
2015-06-22 12:28:23 UPDATE card 
2015-06-22 12:28:23 UPDATE card 
2015-06-22 12:28:23 UPDATE card 
2015-06-22 12:28:23 UPDATE card 
2015-06-22 12:28:23 UPDATE card 
2015-06-22 12:28:23 UPDATE card 
2015-06-22 12:28:23 UPDATE card 
2015-06-22 12:28:23 UPDATE card 
2015-06-22 12:28:23 UPDATE card 
2015-06-22 12:28:23 UPDATE card 
2015-06-22 12:28:23 UPDATE card 

2015-06-22 12:28:23 REPORT comment
2015-06-22 12:28:23 UPDATE Comment 
2015-06-22 12:28:23 UPDATE Comment 
2015-06-22 12:28:23 UPDATE Comment 
2015-06-22 12:28:23 UPDATE Comment 
2015-06-22 12:28:23 UPDATE Comment 
2015-06-22 12:28:23 UPDATE Comment 
2015-06-22 12:28:23 UPDATE Comment 
2015-06-22 12:28:23 UPDATE Comment 
2015-06-22 12:28:23 UPDATE Comment 
2015-06-22 12:28:23 UPDATE Comment 
2015-06-22 12:28:23 UPDATE Comment 



2015-06-22 12:33:23 censor.process.php

2015-06-22 12:33:23 CRAWL card
2015-06-22 12:33:24 INSERT card 900757
2015-06-22 12:33:24 INSERT card 900756
2015-06-22 12:33:24 INSERT card 900754
2015-06-22 12:33:24 INSERT card 900753
2015-06-22 12:33:24 INSERT card 900752
2015-06-22 12:33:24 INSERT card 900749
2015-06-22 12:33:24 INSERT card 900727
2015-06-22 12:33:24 INSERT card 900746
2015-06-22 12:33:24 INSERT card 900744
2015-06-22 12:33:24 INSERT card 900745
2015-06-22 12:33:24 INSERT card 900681
2015-06-22 12:33:24 INSERT card 900743
2015-06-22 12:33:24 INSERT card 900677
2015-06-22 12:33:24 INSERT card 900741
2015-06-22 12:33:25 INSERT card 900742
2015-06-22 12:33:25 INSERT card 900739

2015-06-22 12:33:25 CRAWL comment
2015-06-22 12:33:25 INSERT comment 1851578
2015-06-22 12:33:25 INSERT comment 1851577
2015-06-22 12:33:25 INSERT comment 1851576
2015-06-22 12:33:25 INSERT comment 1851575
2015-06-22 12:33:25 INSERT comment 1851574
2015-06-22 12:33:25 INSERT comment 1851573
2015-06-22 12:33:25 INSERT comment 1851572
2015-06-22 12:33:25 INSERT comment 1851571
2015-06-22 12:33:25 INSERT comment 1851570
2015-06-22 12:33:25 INSERT comment 1851569
2015-06-22 12:33:25 INSERT comment 1851568
2015-06-22 12:33:25 INSERT comment 1851567
2015-06-22 12:33:25 INSERT comment 1851566

2015-06-22 12:33:25 REPORT card
2015-06-22 12:33:25 UPDATE card 
2015-06-22 12:33:25 UPDATE card 
2015-06-22 12:33:25 UPDATE card 
2015-06-22 12:33:25 UPDATE card 
2015-06-22 12:33:25 UPDATE card 
2015-06-22 12:33:25 UPDATE card 
2015-06-22 12:33:25 UPDATE card 
2015-06-22 12:33:25 UPDATE card 
2015-06-22 12:33:25 UPDATE card 
2015-06-22 12:33:25 UPDATE card 
2015-06-22 12:33:25 UPDATE card 
2015-06-22 12:33:25 UPDATE card 
2015-06-22 12:33:25 UPDATE card 

2015-06-22 12:33:25 REPORT comment
2015-06-22 12:33:25 UPDATE Comment 
2015-06-22 12:33:25 UPDATE Comment 
2015-06-22 12:33:25 UPDATE Comment 
2015-06-22 12:33:25 UPDATE Comment 
2015-06-22 12:33:25 UPDATE Comment 
2015-06-22 12:33:25 UPDATE Comment 
2015-06-22 12:33:25 UPDATE Comment 
2015-06-22 12:33:25 UPDATE Comment 
2015-06-22 12:33:25 UPDATE Comment 
2015-06-22 12:33:25 UPDATE Comment 
2015-06-22 12:33:25 UPDATE Comment 
2015-06-22 12:33:25 UPDATE Comment 
2015-06-22 12:33:25 UPDATE Comment 



2015-06-22 12:38:26 censor.process.php

2015-06-22 12:38:26 CRAWL card
2015-06-22 12:38:27 INSERT card 900770
2015-06-22 12:38:27 INSERT card 900771
2015-06-22 12:38:27 INSERT card 900767
2015-06-22 12:38:27 INSERT card 900769
2015-06-22 12:38:27 INSERT card 900763
2015-06-22 12:38:27 INSERT card 900762
2015-06-22 12:38:27 INSERT card 900768
2015-06-22 12:38:27 INSERT card 900705
2015-06-22 12:38:27 INSERT card 900765
2015-06-22 12:38:27 INSERT card 900758
2015-06-22 12:38:27 INSERT card 900760
2015-06-22 12:38:27 INSERT card 900755
2015-06-22 12:38:27 INSERT card 900757
2015-06-22 12:38:27 INSERT card 900756

2015-06-22 12:38:27 CRAWL comment
2015-06-22 12:38:28 INSERT comment 1851583
2015-06-22 12:38:28 INSERT comment 1851582
2015-06-22 12:38:28 INSERT comment 1851581
2015-06-22 12:38:28 INSERT comment 1851580
2015-06-22 12:38:28 INSERT comment 1851579
2015-06-22 12:38:28 INSERT comment 1851578

2015-06-22 12:38:28 REPORT card
2015-06-22 12:38:28 UPDATE card 
2015-06-22 12:38:28 UPDATE card 
2015-06-22 12:38:28 UPDATE card 
2015-06-22 12:38:28 UPDATE card 
2015-06-22 12:38:28 UPDATE card 
2015-06-22 12:38:28 UPDATE card 

2015-06-22 12:38:28 REPORT comment
2015-06-22 12:38:28 UPDATE Comment 
2015-06-22 12:38:28 UPDATE Comment 
2015-06-22 12:38:28 UPDATE Comment 
2015-06-22 12:38:28 UPDATE Comment 
2015-06-22 12:38:28 UPDATE Comment 
2015-06-22 12:38:28 UPDATE Comment 



2015-06-22 12:43:28 censor.process.php

2015-06-22 12:43:28 CRAWL card
2015-06-22 12:43:29 INSERT card 900784
2015-06-22 12:43:29 INSERT card 900783
2015-06-22 12:43:29 INSERT card 900780
2015-06-22 12:43:29 INSERT card 900781
2015-06-22 12:43:29 INSERT card 900779
2015-06-22 12:43:29 INSERT card 900778
2015-06-22 12:43:29 INSERT card 900764
2015-06-22 12:43:29 INSERT card 900777
2015-06-22 12:43:29 INSERT card 900776
2015-06-22 12:43:30 INSERT card 900774
2015-06-22 12:43:30 INSERT card 900775
2015-06-22 12:43:30 INSERT card 900773
2015-06-22 12:43:30 INSERT card 900770

2015-06-22 12:43:30 CRAWL comment
2015-06-22 12:43:30 INSERT comment 1851593
2015-06-22 12:43:30 INSERT comment 1851592
2015-06-22 12:43:30 INSERT comment 1851591
2015-06-22 12:43:30 INSERT comment 1851590
2015-06-22 12:43:30 INSERT comment 1851589
2015-06-22 12:43:30 INSERT comment 1851588
2015-06-22 12:43:30 INSERT comment 1851587
2015-06-22 12:43:31 INSERT comment 1851586
2015-06-22 12:43:31 INSERT comment 1851585
2015-06-22 12:43:31 INSERT comment 1851584
2015-06-22 12:43:31 INSERT comment 1851583

2015-06-22 12:43:31 REPORT card
2015-06-22 12:43:31 UPDATE card 
2015-06-22 12:43:31 UPDATE card 
2015-06-22 12:43:31 UPDATE card 
2015-06-22 12:43:31 UPDATE card 
2015-06-22 12:43:31 UPDATE card 
2015-06-22 12:43:31 UPDATE card 
2015-06-22 12:43:31 UPDATE card 
2015-06-22 12:43:31 UPDATE card 
2015-06-22 12:43:31 UPDATE card 
2015-06-22 12:43:31 UPDATE card 
2015-06-22 12:43:31 UPDATE card 

2015-06-22 12:43:31 REPORT comment
2015-06-22 12:43:31 UPDATE Comment 
2015-06-22 12:43:31 UPDATE Comment 
2015-06-22 12:43:31 UPDATE Comment 
2015-06-22 12:43:31 UPDATE Comment 
2015-06-22 12:43:31 UPDATE Comment 
2015-06-22 12:43:31 UPDATE Comment 
2015-06-22 12:43:31 UPDATE Comment 
2015-06-22 12:43:31 UPDATE Comment 
2015-06-22 12:43:31 UPDATE Comment 
2015-06-22 12:43:31 UPDATE Comment 
2015-06-22 12:43:31 UPDATE Comment 



2015-06-22 12:48:31 censor.process.php

2015-06-22 12:48:31 CRAWL card
2015-06-22 12:48:32 INSERT card 900801
2015-06-22 12:48:32 INSERT card 900800
2015-06-22 12:48:32 INSERT card 900798
2015-06-22 12:48:32 INSERT card 900795
2015-06-22 12:48:32 INSERT card 900799
2015-06-22 12:48:32 INSERT card 900788
2015-06-22 12:48:32 INSERT card 900797
2015-06-22 12:48:32 INSERT card 900796
2015-06-22 12:48:32 INSERT card 900790
2015-06-22 12:48:32 INSERT card 900782
2015-06-22 12:48:32 INSERT card 900793
2015-06-22 12:48:32 INSERT card 900791
2015-06-22 12:48:32 INSERT card 900761
2015-06-22 12:48:32 INSERT card 900787
2015-06-22 12:48:33 INSERT card 900785
2015-06-22 12:48:33 INSERT card 900786
2015-06-22 12:48:33 INSERT card 900784
2015-06-22 12:48:33 INSERT card 900783
2015-06-22 12:48:33 INSERT card 900780

2015-06-22 12:48:33 CRAWL comment
2015-06-22 12:48:33 INSERT comment 1851602
2015-06-22 12:48:33 INSERT comment 1851601
2015-06-22 12:48:33 INSERT comment 1851600
2015-06-22 12:48:33 INSERT comment 1851599
2015-06-22 12:48:33 INSERT comment 1851598
2015-06-22 12:48:33 INSERT comment 1851597
2015-06-22 12:48:33 INSERT comment 1851596
2015-06-22 12:48:33 INSERT comment 1851595
2015-06-22 12:48:34 INSERT comment 1851594
2015-06-22 12:48:34 INSERT comment 1851593
2015-06-22 12:48:34 INSERT comment 1851592
2015-06-22 12:48:34 INSERT comment 1851591

2015-06-22 12:48:34 REPORT card
2015-06-22 12:48:34 UPDATE card 
2015-06-22 12:48:34 UPDATE card 
2015-06-22 12:48:34 UPDATE card 
2015-06-22 12:48:34 UPDATE card 
2015-06-22 12:48:34 UPDATE card 
2015-06-22 12:48:34 UPDATE card 
2015-06-22 12:48:34 UPDATE card 
2015-06-22 12:48:34 UPDATE card 
2015-06-22 12:48:34 UPDATE card 
2015-06-22 12:48:34 UPDATE card 
2015-06-22 12:48:34 UPDATE card 
2015-06-22 12:48:34 UPDATE card 

2015-06-22 12:48:34 REPORT comment
2015-06-22 12:48:34 UPDATE Comment 
2015-06-22 12:48:34 UPDATE Comment 
2015-06-22 12:48:34 UPDATE Comment 
2015-06-22 12:48:34 UPDATE Comment 
2015-06-22 12:48:34 UPDATE Comment 
2015-06-22 12:48:34 UPDATE Comment 
2015-06-22 12:48:34 UPDATE Comment 
2015-06-22 12:48:34 UPDATE Comment 
2015-06-22 12:48:34 UPDATE Comment 
2015-06-22 12:48:34 UPDATE Comment 
2015-06-22 12:48:34 UPDATE Comment 
2015-06-22 12:48:34 UPDATE Comment 



2015-06-22 12:53:34 censor.process.php

2015-06-22 12:53:34 CRAWL card
2015-06-22 12:53:35 INSERT card 900789
2015-06-22 12:53:35 INSERT card 900818
2015-06-22 12:53:35 INSERT card 900817
2015-06-22 12:53:35 INSERT card 900816
2015-06-22 12:53:35 INSERT card 900445
2015-06-22 12:53:35 INSERT card 900811
2015-06-22 12:53:35 INSERT card 900810
2015-06-22 12:53:35 INSERT card 900809
2015-06-22 12:53:35 INSERT card 900808
2015-06-22 12:53:35 INSERT card 900807
2015-06-22 12:53:36 INSERT card 900806
2015-06-22 12:53:36 INSERT card 900803
2015-06-22 12:53:36 INSERT card 900804
2015-06-22 12:53:36 INSERT card 900759
2015-06-22 12:53:36 INSERT card 900712
2015-06-22 12:53:36 INSERT card 900802
2015-06-22 12:53:36 INSERT card 900801
2015-06-22 12:53:36 INSERT card 900800

2015-06-22 12:53:36 CRAWL comment
2015-06-22 12:53:36 INSERT comment 1851615
2015-06-22 12:53:36 INSERT comment 1851614
2015-06-22 12:53:36 INSERT comment 1851613
2015-06-22 12:53:36 INSERT comment 1851612
2015-06-22 12:53:36 INSERT comment 1851611
2015-06-22 12:53:36 INSERT comment 1851610
2015-06-22 12:53:37 INSERT comment 1851609
2015-06-22 12:53:37 INSERT comment 1851608
2015-06-22 12:53:37 INSERT comment 1851607
2015-06-22 12:53:37 INSERT comment 1851606
2015-06-22 12:53:37 INSERT comment 1851605
2015-06-22 12:53:37 INSERT comment 1851604
2015-06-22 12:53:37 INSERT comment 1851603
2015-06-22 12:53:37 INSERT comment 1851602

2015-06-22 12:53:37 REPORT card
2015-06-22 12:53:37 UPDATE card 
2015-06-22 12:53:37 UPDATE card 
2015-06-22 12:53:37 UPDATE card 
2015-06-22 12:53:37 UPDATE card 
2015-06-22 12:53:37 UPDATE card 
2015-06-22 12:53:37 UPDATE card 
2015-06-22 12:53:37 UPDATE card 
2015-06-22 12:53:37 UPDATE card 
2015-06-22 12:53:37 UPDATE card 
2015-06-22 12:53:37 UPDATE card 
2015-06-22 12:53:37 UPDATE card 
2015-06-22 12:53:37 UPDATE card 
2015-06-22 12:53:37 UPDATE card 
2015-06-22 12:53:37 UPDATE card 

2015-06-22 12:53:37 REPORT comment
2015-06-22 12:53:37 UPDATE Comment 
2015-06-22 12:53:37 UPDATE Comment 
2015-06-22 12:53:37 UPDATE Comment 
2015-06-22 12:53:37 UPDATE Comment 
2015-06-22 12:53:37 UPDATE Comment 
2015-06-22 12:53:37 UPDATE Comment 
2015-06-22 12:53:37 UPDATE Comment 
2015-06-22 12:53:37 UPDATE Comment 
2015-06-22 12:53:37 UPDATE Comment 
2015-06-22 12:53:37 UPDATE Comment 
2015-06-22 12:53:37 UPDATE Comment 
2015-06-22 12:53:37 UPDATE Comment 
2015-06-22 12:53:37 UPDATE Comment 
2015-06-22 12:53:37 UPDATE Comment 



2015-06-22 12:58:37 censor.process.php

2015-06-22 12:58:37 CRAWL card
2015-06-22 12:58:38 INSERT card 900822
2015-06-22 12:58:38 INSERT card 900835
2015-06-22 12:58:38 INSERT card 900834
2015-06-22 12:58:38 INSERT card 900832
2015-06-22 12:58:38 INSERT card 900831
2015-06-22 12:58:38 INSERT card 900830
2015-06-22 12:58:38 INSERT card 900829
2015-06-22 12:58:39 INSERT card 900826
2015-06-22 12:58:39 INSERT card 900825
2015-06-22 12:58:39 INSERT card 900824
2015-06-22 12:58:39 INSERT card 900823
2015-06-22 12:58:39 INSERT card 900821
2015-06-22 12:58:39 INSERT card 900820
2015-06-22 12:58:39 INSERT card 900789
2015-06-22 12:58:39 INSERT card 900819
2015-06-22 12:58:39 INSERT card 900772
2015-06-22 12:58:39 INSERT card 900818
2015-06-22 12:58:39 INSERT card 900817
2015-06-22 12:58:39 INSERT card 900816

2015-06-22 12:58:39 CRAWL comment
2015-06-22 12:58:39 INSERT comment 1851625
2015-06-22 12:58:39 INSERT comment 1851624
2015-06-22 12:58:40 INSERT comment 1851623
2015-06-22 12:58:40 INSERT comment 1851622
2015-06-22 12:58:40 INSERT comment 1851621
2015-06-22 12:58:40 INSERT comment 1851620
2015-06-22 12:58:40 INSERT comment 1851619
2015-06-22 12:58:40 INSERT comment 1851618
2015-06-22 12:58:40 INSERT comment 1851617
2015-06-22 12:58:40 INSERT comment 1851616
2015-06-22 12:58:40 INSERT comment 1851615

2015-06-22 12:58:40 REPORT card
2015-06-22 12:58:40 UPDATE card 
2015-06-22 12:58:40 UPDATE card 
2015-06-22 12:58:40 UPDATE card 
2015-06-22 12:58:40 UPDATE card 
2015-06-22 12:58:40 UPDATE card 
2015-06-22 12:58:40 UPDATE card 
2015-06-22 12:58:40 UPDATE card 
2015-06-22 12:58:40 UPDATE card 
2015-06-22 12:58:40 UPDATE card 
2015-06-22 12:58:40 UPDATE card 
2015-06-22 12:58:40 UPDATE card 

2015-06-22 12:58:40 REPORT comment
2015-06-22 12:58:40 UPDATE Comment 
2015-06-22 12:58:40 UPDATE Comment 
2015-06-22 12:58:40 UPDATE Comment 
2015-06-22 12:58:40 UPDATE Comment 
2015-06-22 12:58:40 UPDATE Comment 
2015-06-22 12:58:40 UPDATE Comment 
2015-06-22 12:58:40 UPDATE Comment 
2015-06-22 12:58:40 UPDATE Comment 
2015-06-22 12:58:40 UPDATE Comment 
2015-06-22 12:58:40 UPDATE Comment 
2015-06-22 12:58:40 UPDATE Comment 



2015-06-22 13:03:40 censor.process.php

2015-06-22 13:03:40 CRAWL card
2015-06-22 13:03:41 INSERT card 900843
2015-06-22 13:03:41 INSERT card 900805
2015-06-22 13:03:41 INSERT card 900841
2015-06-22 13:03:41 INSERT card 900840
2015-06-22 13:03:41 INSERT card 900838
2015-06-22 13:03:41 INSERT card 900813
2015-06-22 13:03:41 INSERT card 900836
2015-06-22 13:03:41 INSERT card 900828
2015-06-22 13:03:41 INSERT card 900827
2015-06-22 13:03:41 INSERT card 900822
2015-06-22 13:03:41 INSERT card 900835
2015-06-22 13:03:41 INSERT card 900834

2015-06-22 13:03:41 CRAWL comment
2015-06-22 13:03:42 INSERT comment 1851639
2015-06-22 13:03:42 INSERT comment 1851638
2015-06-22 13:03:42 INSERT comment 1851637
2015-06-22 13:03:42 INSERT comment 1851636
2015-06-22 13:03:42 INSERT comment 1851635
2015-06-22 13:03:42 INSERT comment 1851634
2015-06-22 13:03:42 INSERT comment 1851633
2015-06-22 13:03:42 INSERT comment 1851632
2015-06-22 13:03:42 INSERT comment 1851631
2015-06-22 13:03:42 INSERT comment 1851630
2015-06-22 13:03:42 INSERT comment 1851629
2015-06-22 13:03:43 INSERT comment 1851628
2015-06-22 13:03:43 INSERT comment 1851627
2015-06-22 13:03:43 INSERT comment 1851626
2015-06-22 13:03:43 INSERT comment 1851625

2015-06-22 13:03:43 REPORT card
2015-06-22 13:03:43 UPDATE card 
2015-06-22 13:03:43 UPDATE card 
2015-06-22 13:03:43 UPDATE card 
2015-06-22 13:03:43 UPDATE card 
2015-06-22 13:03:43 UPDATE card 
2015-06-22 13:03:43 UPDATE card 
2015-06-22 13:03:43 UPDATE card 
2015-06-22 13:03:43 UPDATE card 
2015-06-22 13:03:43 UPDATE card 
2015-06-22 13:03:43 UPDATE card 
2015-06-22 13:03:43 UPDATE card 
2015-06-22 13:03:43 UPDATE card 
2015-06-22 13:03:43 UPDATE card 
2015-06-22 13:03:43 UPDATE card 
2015-06-22 13:03:43 UPDATE card 

2015-06-22 13:03:43 REPORT comment
2015-06-22 13:03:43 UPDATE Comment 
2015-06-22 13:03:43 UPDATE Comment 
2015-06-22 13:03:43 UPDATE Comment 
2015-06-22 13:03:43 UPDATE Comment 
2015-06-22 13:03:43 UPDATE Comment 
2015-06-22 13:03:43 UPDATE Comment 
2015-06-22 13:03:43 UPDATE Comment 
2015-06-22 13:03:43 UPDATE Comment 
2015-06-22 13:03:43 UPDATE Comment 
2015-06-22 13:03:43 UPDATE Comment 
2015-06-22 13:03:43 UPDATE Comment 
2015-06-22 13:03:43 UPDATE Comment 
2015-06-22 13:03:43 UPDATE Comment 
2015-06-22 13:03:43 UPDATE Comment 
2015-06-22 13:03:43 UPDATE Comment 



2015-06-22 13:08:43 censor.process.php

2015-06-22 13:08:43 CRAWL card
2015-06-22 13:08:44 INSERT card 900833
2015-06-22 13:08:44 INSERT card 900747
2015-06-22 13:08:44 INSERT card 900842
2015-06-22 13:08:44 INSERT card 900805
2015-06-22 13:08:44 INSERT card 900843
2015-06-22 13:08:44 INSERT card 900841
2015-06-22 13:08:44 INSERT card 900840

2015-06-22 13:08:44 CRAWL comment
2015-06-22 13:08:44 INSERT comment 1851641
2015-06-22 13:08:45 INSERT comment 1851640
2015-06-22 13:08:45 INSERT comment 1851639
2015-06-22 13:08:45 INSERT comment 1851638

2015-06-22 13:08:45 REPORT card
2015-06-22 13:08:45 UPDATE card 
2015-06-22 13:08:45 UPDATE card 
2015-06-22 13:08:45 UPDATE card 
2015-06-22 13:08:45 UPDATE card 

2015-06-22 13:08:45 REPORT comment
2015-06-22 13:08:45 UPDATE Comment 
2015-06-22 13:08:45 UPDATE Comment 
2015-06-22 13:08:45 UPDATE Comment 
2015-06-22 13:08:45 UPDATE Comment 



2015-06-22 13:13:45 censor.process.php

2015-06-22 13:13:45 CRAWL card
2015-06-22 13:13:46 INSERT card 900859
2015-06-22 13:13:46 INSERT card 900858
2015-06-22 13:13:46 INSERT card 900857
2015-06-22 13:13:46 INSERT card 900856
2015-06-22 13:13:46 INSERT card 900849
2015-06-22 13:13:46 INSERT card 900852
2015-06-22 13:13:46 INSERT card 900848
2015-06-22 13:13:46 INSERT card 900854
2015-06-22 13:13:46 INSERT card 900853
2015-06-22 13:13:46 INSERT card 900850
2015-06-22 13:13:46 INSERT card 900794
2015-06-22 13:13:46 INSERT card 900737
2015-06-22 13:13:46 INSERT card 900449
2015-06-22 13:13:46 INSERT card 900833

2015-06-22 13:13:46 CRAWL comment
2015-06-22 13:13:47 INSERT comment 1851644
2015-06-22 13:13:47 INSERT comment 1851643
2015-06-22 13:13:47 INSERT comment 1851642

2015-06-22 13:13:47 REPORT card
2015-06-22 13:13:47 UPDATE card 
2015-06-22 13:13:47 UPDATE card 
2015-06-22 13:13:47 UPDATE card 

2015-06-22 13:13:47 REPORT comment
2015-06-22 13:13:47 UPDATE Comment 
2015-06-22 13:13:47 UPDATE Comment 
2015-06-22 13:13:47 UPDATE Comment 



2015-06-22 13:18:47 censor.process.php

2015-06-22 13:18:47 CRAWL card
2015-06-22 13:18:48 INSERT card 900863
2015-06-22 13:18:48 INSERT card 900864
2015-06-22 13:18:48 INSERT card 900750
2015-06-22 13:18:48 INSERT card 900860
2015-06-22 13:18:48 INSERT card 900844
2015-06-22 13:18:48 INSERT card 900792
2015-06-22 13:18:48 INSERT card 900837
2015-06-22 13:18:48 INSERT card 900859
2015-06-22 13:18:48 INSERT card 900858

2015-06-22 13:18:48 CRAWL comment
2015-06-22 13:18:49 INSERT comment 1851651
2015-06-22 13:18:49 INSERT comment 1851650
2015-06-22 13:18:49 INSERT comment 1851649
2015-06-22 13:18:49 INSERT comment 1851648
2015-06-22 13:18:49 INSERT comment 1851647
2015-06-22 13:18:49 INSERT comment 1851646
2015-06-22 13:18:49 INSERT comment 1851645

2015-06-22 13:18:49 REPORT card
2015-06-22 13:18:49 UPDATE card 
2015-06-22 13:18:49 UPDATE card 
2015-06-22 13:18:49 UPDATE card 
2015-06-22 13:18:49 UPDATE card 
2015-06-22 13:18:49 UPDATE card 
2015-06-22 13:18:49 UPDATE card 
2015-06-22 13:18:49 UPDATE card 

2015-06-22 13:18:49 REPORT comment
2015-06-22 13:18:49 UPDATE Comment 
2015-06-22 13:18:49 UPDATE Comment 
2015-06-22 13:18:49 UPDATE Comment 
2015-06-22 13:18:49 UPDATE Comment 
2015-06-22 13:18:49 UPDATE Comment 
2015-06-22 13:18:49 UPDATE Comment 
2015-06-22 13:18:49 UPDATE Comment 



2015-06-22 13:23:49 censor.process.php

2015-06-22 13:23:49 CRAWL card
2015-06-22 13:23:50 INSERT card 900874
2015-06-22 13:23:50 INSERT card 900873
2015-06-22 13:23:50 INSERT card 900871
2015-06-22 13:23:50 INSERT card 900869
2015-06-22 13:23:50 INSERT card 900867
2015-06-22 13:23:50 INSERT card 900866
2015-06-22 13:23:50 INSERT card 900863

2015-06-22 13:23:50 CRAWL comment
2015-06-22 13:23:51 INSERT comment 1851658
2015-06-22 13:23:51 INSERT comment 1851657
2015-06-22 13:23:51 INSERT comment 1851656
2015-06-22 13:23:51 INSERT comment 1851655
2015-06-22 13:23:51 INSERT comment 1851654
2015-06-22 13:23:51 INSERT comment 1851653
2015-06-22 13:23:51 INSERT comment 1851652

2015-06-22 13:23:51 REPORT card
2015-06-22 13:23:51 UPDATE card 
2015-06-22 13:23:51 UPDATE card 
2015-06-22 13:23:51 UPDATE card 
2015-06-22 13:23:51 UPDATE card 
2015-06-22 13:23:51 UPDATE card 
2015-06-22 13:23:51 UPDATE card 
2015-06-22 13:23:51 UPDATE card 

2015-06-22 13:23:51 REPORT comment
2015-06-22 13:23:51 UPDATE Comment 
2015-06-22 13:23:51 UPDATE Comment 
2015-06-22 13:23:51 UPDATE Comment 
2015-06-22 13:23:51 UPDATE Comment 
2015-06-22 13:23:51 UPDATE Comment 
2015-06-22 13:23:51 UPDATE Comment 
2015-06-22 13:23:51 UPDATE Comment 



2015-06-22 13:28:51 censor.process.php

2015-06-22 13:28:51 CRAWL card
2015-06-22 13:28:53 INSERT card 900884
2015-06-22 13:28:53 INSERT card 900883
2015-06-22 13:28:53 INSERT card 900882
2015-06-22 13:28:53 INSERT card 900881
2015-06-22 13:28:53 INSERT card 900876
2015-06-22 13:28:53 INSERT card 900878
2015-06-22 13:28:53 INSERT card 900877
2015-06-22 13:28:53 INSERT card 900874

2015-06-22 13:28:53 CRAWL comment
2015-06-22 13:28:54 INSERT comment 1851671
2015-06-22 13:28:54 INSERT comment 1851670
2015-06-22 13:28:54 INSERT comment 1851669
2015-06-22 13:28:54 INSERT comment 1851668
2015-06-22 13:28:54 INSERT comment 1851667
2015-06-22 13:28:54 INSERT comment 1851666
2015-06-22 13:28:54 INSERT comment 1851665
2015-06-22 13:28:54 INSERT comment 1851664
2015-06-22 13:28:54 INSERT comment 1851663
2015-06-22 13:28:54 INSERT comment 1851662
2015-06-22 13:28:54 INSERT comment 1851661
2015-06-22 13:28:54 INSERT comment 1851660
2015-06-22 13:28:54 INSERT comment 1851659
2015-06-22 13:28:54 INSERT comment 1851658

2015-06-22 13:28:54 REPORT card
2015-06-22 13:28:54 UPDATE card 
2015-06-22 13:28:54 UPDATE card 
2015-06-22 13:28:54 UPDATE card 
2015-06-22 13:28:54 UPDATE card 
2015-06-22 13:28:54 UPDATE card 
2015-06-22 13:28:54 UPDATE card 
2015-06-22 13:28:54 UPDATE card 
2015-06-22 13:28:54 UPDATE card 
2015-06-22 13:28:54 UPDATE card 
2015-06-22 13:28:54 UPDATE card 
2015-06-22 13:28:54 UPDATE card 
2015-06-22 13:28:54 UPDATE card 
2015-06-22 13:28:54 UPDATE card 
2015-06-22 13:28:54 UPDATE card 

2015-06-22 13:28:54 REPORT comment
2015-06-22 13:28:54 UPDATE Comment 
2015-06-22 13:28:54 UPDATE Comment 
2015-06-22 13:28:54 UPDATE Comment 
2015-06-22 13:28:54 UPDATE Comment 
2015-06-22 13:28:54 UPDATE Comment 
2015-06-22 13:28:54 UPDATE Comment 
2015-06-22 13:28:54 UPDATE Comment 
